user_id,sessions,searches,bookings,non_booking_sessions,cancellations,trips,flight_trip,hotel_trip,flight_only_trip,hotel_only_trip,travellers,seats,checked_bags,hotel_guests,nights,rooms,room_units,gmv,savings,tcv,flight_tcv,hotel_tcv,days_cut_off_vs_sign_up,avg_days_pre_travel,monetization_rate,travellers_per_trip,tcv_per_traveller,tcv_per_room_unit,avg_tcv_per_seat_per_km,quality_travel_ratio,hotel_guests_per_trip,long_stay_ratio,staycation_ratio,foreign_trip_ratio,long_haul_ratio,premium_flight_ratio,flight_only_ratio,seats_per_trip,extended_return_trip_ratio,max_bags_per_seat,budget_flight_ratio,cancel_rate,conversion_rate,late_booking_ratio,slippage_rate,avg_comparable_trip_discount,discount_trip_ratio,clicks_per_session,browsing_mins_per_session,early_booking_ratio,60_to_180_day_advance_booking_ratio,PPC_Index,bonus_pt,FHM_Index_original,FHN_Index_original,FHM_Index,FHN_Index,FCB_Index,NCF_Index,EDC_Index,FHM_Index_rank,FHN_Index_rank,FCB_Index_rank,NCF_Index_rank,EDC_Index_rank,index,perk,kmeans_t,kmeans_u
510316.0,8.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,17.0,17.0,2057.0,0.0,2057.0,0.0,2057.0,206.0,6.0,0.125,1.0,2057.0,121.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.875,-0.4784321588040694,0.0,19.125,2.3833333333333333,0.0,0.0,0.4003180696425722,0.0,0.43326957162895724,0.0,0.41635594355569083,0.0,0.0,0.41959814272300905,0.511431044294204,1430.0,5466.0,5464.5,2492.0,1416.0,EDC_Index,Exclusive discounts,T5,U1
510326.0,7.0,7.0,5.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,6.0,5.0,19.0,19.0,19.0,5562.75,151.394,5411.356,1433.356,3978.0,206.0,8.2,0.7142857142857143,1.0,1082.2712,284.8082105263158,0.1534165496375316,0.8,1.0,0.2,0.0,0.0,0.0,0.6,0.0,1.0,0.2,2.0,0.4,0.0,0.7142857142857143,0.4,0.2857142857142857,0.246830495798338,0.4,27.0,3.3404761904761906,0.0,0.0,0.5611877364710679,0.25,0.28202718141865085,0.25505213929814236,0.5210176317862301,0.5050521392981423,0.4508827950221801,0.4961458999619508,0.44796007077777755,839.5,1017.5,565.5,1074.5,2161.0,FCB_Index,Free checked bag,T1,U4
510328.0,8.0,8.0,5.0,3.0,0.0,5.0,5.0,4.0,1.0,0.0,5.0,5.0,1.0,4.0,7.0,7.0,7.0,2065.38,31.2,2034.18,1179.38,854.8,206.0,7.8,0.625,1.0,406.836,290.59714285714284,0.1804904179873676,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,1.0,0.0,0.0,0.625,0.4,0.375,0.644792569276734,0.2,21.75,2.7,0.0,0.0,0.5153290335336854,0.0,0.2598324047308365,0.3226066786803045,0.24968927688902418,0.32260667868030446,0.2014640137464105,0.4677970423114928,0.39236451449739124,3433.0,2224.0,3947.0,1466.5,2884.0,NCF_Index,No cancellation fees,T3,U3
510343.0,8.0,8.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,2317.73,124.55100000000002,2193.179,1682.979,510.2,206.0,7.666666666666667,0.375,1.3333333333333333,548.29475,365.5298333333333,0.1234925230141215,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.3333333333333333,0.25,0.5,0.6666666666666666,0.5,0.3419603141996433,0.3333333333333333,22.5,2.775,0.0,0.0,0.4779379772800466,0.0,0.29077835651529044,0.23062455900409604,0.2794271855679176,0.230624559004096,0.3055193850582855,0.7949257382469052,0.5285693854224995,2391.0,3829.5,2269.0,144.5,1229.0,NCF_Index,No cancellation fees,T3,U4
510356.0,8.0,8.0,2.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,7.0,7.0,7.0,1552.34,19.992500000000003,1532.3475,545.3475000000001,987.0,206.0,5.5,0.25,1.0,766.17375,218.9067857142857,0.1292734979053827,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.75,0.2923651580823226,0.5,12.625,1.5770833333333334,0.0,0.0,0.4126223301741727,0.0,0.2598324047308365,0.25630175258640536,0.24968927688902418,0.2563017525864053,0.2014640137464105,0.48480635690176754,0.6351563958159655,3433.0,3119.0,3947.0,1222.0,462.0,EDC_Index,Exclusive discounts,T1,U4
510365.0,7.0,7.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,2391.91,0.0,2391.91,1769.91,622.0,206.0,7.0,0.4285714285714285,1.0,797.3033333333333,478.382,0.1784951544635455,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.3254499106479376,0.0,12.0,1.4857142857142858,0.0,0.0,0.520668115258915,0.0,0.43326957162895724,0.3674128636975165,0.41635594355569083,0.36741286369751647,0.46152050227954994,0.45983097240429144,0.31356405893515854,1430.0,1812.5,529.5,1551.0,3999.0,FCB_Index,Free checked bag,T3,U4
510369.0,8.0,8.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,14.0,14.0,14.0,2998.09,20.4315,2977.6585,1399.6585,1578.0,206.0,7.666666666666667,0.375,1.0,992.5528333333332,212.6898928571429,0.1748448538633947,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.375,0.3333333333333333,0.625,-0.0817725293208466,0.3333333333333333,18.625,2.3,0.0,0.0,0.48581185314809605,0.0,0.5204940362734995,0.52404398138301,0.5001754099024276,0.5240439813830099,0.40757329722185404,0.3137546187176924,0.384897365736987,903.5,888.5,768.0,3516.5,2989.0,FCB_Index,Free checked bag,T5,U4
510379.0,8.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,303.0,0.0,303.0,0.0,303.0,206.0,9.0,0.125,1.0,303.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.7228014034482607,1.0,11.625,1.4604166666666667,0.0,0.0,0.25544224319086684,0.0,0.08639523783271585,0.0,0.08302261022235752,0.0,0.0,0.06520821417875851,0.5855297938858488,5270.0,5466.0,5464.5,5215.5,727.0,EDC_Index,Exclusive discounts,T5,U3
510393.0,8.0,8.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,1196.58,0.0,1196.58,404.58,792.0,206.0,9.0,0.125,1.0,1196.58,132.95333333333332,0.1796471499284933,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.875,-0.1623222258567982,0.0,15.125,1.8979166666666667,0.0,0.0,0.43011732013943016,0.0,0.43326957162895724,0.422968419253072,0.41635594355569083,0.42296841925307194,0.29230101095894745,0.06520821417875851,0.2414154555862034,1430.0,1422.0,2531.5,5215.5,4905.0,FHN_Index,Free hotel night,T5,U1
510418.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.555555555555555,1.1888888888888889,0.0,0.0,0.10230614487475259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19674548912659298,5669.5,5466.0,5464.5,5737.0,5414.0,EDC_Index,Exclusive discounts,T5,U3
510423.0,8.0,8.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,7.0,7.0,1148.21,104.3,1043.91,105.21,938.7,206.0,5.5,0.25,1.0,521.955,149.13000000000002,0.1939091771618084,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.75,0.5362853113032895,0.5,13.75,1.7125,0.0,0.0,0.41588371052147366,0.0,0.2598324047308365,0.4220640678211532,0.24968927688902418,0.42206406782115313,0.2014640137464105,0.3076113926296423,0.5424609387920856,3433.0,1550.5,3947.0,3912.0,1078.0,EDC_Index,Exclusive discounts,T2,U4
510449.0,9.0,9.0,4.0,5.0,0.0,4.0,4.0,3.0,1.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1189.95,56.1195,1133.8305,635.8305,498.0,206.0,9.5,0.4444444444444444,1.0,283.457625,283.457625,0.164265785248118,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0,0.0,1.0,0.25,0.0,0.4444444444444444,0.5,0.5555555555555556,0.7330908547833442,0.5,25.22222222222222,3.109259259259259,0.0,0.0,0.45725823612444283,0.0,0.21595058019442812,0.29751624353711265,0.20752047562492798,0.2975162435371126,0.2539493121545011,0.4090463924632666,0.6518187436162655,4545.5,2423.0,3116.0,2797.0,394.0,EDC_Index,Exclusive discounts,T3,U3
510452.0,8.0,8.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,4.0,14.0,14.0,14.0,5275.19,155.9915,5119.1985,1032.7985,4086.4,206.0,6.25,0.5,1.0,1279.799625,365.65703571428577,0.1654668797184012,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.5,0.75,0.5,-0.1062693656139337,0.5,15.625,1.9375,0.0,0.0,0.5600438720419593,0.25,0.33145770012701287,0.3380730693094099,0.5685185217746278,0.5880730693094098,0.29472064700926986,0.526625303123222,0.45499936370177285,505.5,554.5,2339.5,877.5,2076.0,FHM_Index,Free hotel meal,T2,U1
510459.0,8.0,8.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,7.0,7.0,11.0,2634.83,0.0,2634.83,1107.83,1527.0,206.0,8.0,0.375,1.3333333333333333,658.7075,239.53,0.2014691188953376,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.625,0.0487779089176636,0.0,19.625,2.45,0.0,0.0,0.5085978596876634,0.0,0.29077835651529044,0.23062455900409604,0.2794271855679176,0.230624559004096,0.3055193850582855,0.3137546187176924,0.31013059792127495,2391.0,3829.5,2269.0,3516.5,4035.0,FCB_Index,Free checked bag,T2,U4
510490.0,8.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,616.0,0.0,616.0,0.0,616.0,206.0,21.0,0.125,1.0,616.0,154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.4918265928958842,1.0,14.375,1.80625,0.0,0.0,0.28968943419628823,0.0,0.08639523783271585,0.0,0.08302261022235752,0.0,0.0,0.06520821417875851,0.650955032191663,5270.0,5466.0,5464.5,5215.5,399.0,EDC_Index,Exclusive discounts,T1,U4
510494.0,9.0,9.0,5.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,2.0,6.0,10.0,10.0,14.0,3594.9300000000003,178.464,3416.4660000000003,2355.466,1061.0,206.0,8.4,0.5555555555555556,1.2,569.4110000000001,244.0332857142857,0.2027337818403677,1.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,1.0,0.0,0.0,0.5555555555555556,0.4,0.4444444444444444,0.407874656045594,0.2,15.333333333333334,1.9296296296296296,0.0,0.0,0.5436345015252619,0.25,0.2783999758015089,0.2742287697703531,0.5175320220963602,0.524228769770353,0.22190899780706294,0.4315702566566269,0.31382410713388736,853.5,885.5,3380.5,2149.0,3996.0,FHM_Index,Free hotel meal,T5,U4
510511.0,8.0,8.0,2.0,6.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,7.0,7.0,7.0,1907.71,75.0,1832.71,309.71,1523.0,206.0,8.0,0.25,1.0,916.355,261.8157142857143,0.1672572639122097,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.1131918997227516,0.5,18.625,2.310416666666667,0.0,0.0,0.4521209077616923,0.0,0.2598324047308365,0.25630175258640536,0.24968927688902418,0.2563017525864053,0.10222492030326229,0.3076113926296423,0.562056969972608,3433.0,3119.0,4707.5,3912.0,883.0,EDC_Index,Exclusive discounts,T1,U4
510533.0,8.0,8.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,917.45,0.0,917.45,245.45,672.0,206.0,5.0,0.125,1.0,917.45,229.3625,0.1885109024973723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.125,1.0,0.875,0.2599912607987421,0.0,13.625,1.6916666666666669,0.0,0.0,0.4272021760940783,0.0,0.08639523783271585,0.08963508591973869,0.08302261022235752,0.08963508591973868,0.3915401044020957,0.41959814272300905,0.5308459302110125,5270.0,4761.0,1094.5,2492.0,1204.0,FCB_Index,Free checked bag,T2,U4
510537.0,9.0,9.0,4.0,5.0,0.0,4.0,3.0,4.0,0.0,1.0,4.0,3.0,2.0,4.0,21.0,21.0,21.0,3677.26,64.8,3612.46,1198.2600000000002,2414.2,206.0,7.0,0.4444444444444444,1.0,903.115,172.02190476190475,0.1761776735065478,0.75,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.4444444444444444,0.75,0.5555555555555556,0.1567541006816464,0.25,16.88888888888889,2.087037037037037,0.0,0.0,0.4969432979646752,0.0,0.21595058019442812,0.30977461932818917,0.20752047562492798,0.3097746193281891,0.3957865893076772,0.49764387459932924,0.4501190038258357,4545.5,2337.0,883.5,1044.0,2130.0,FCB_Index,Free checked bag,T1,U4
510543.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.375,0.9208333333333332,0.0,0.0,0.10230614487475259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16941204004673507,5669.5,5466.0,5464.5,5737.0,5683.5,FCB_Index,Free checked bag,T1,U3
510545.0,8.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,1710.0,0.0,1710.0,0.0,1710.0,206.0,3.0,0.125,1.0,1710.0,342.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.875,-0.7848975869604193,0.0,14.75,1.84375,0.0,0.0,0.4098293070883898,0.0,0.2598324047308365,0.0,0.24968927688902418,0.0,0.0,0.41959814272300905,0.40242387733392443,3433.0,5466.0,5464.5,2492.0,2741.0,NCF_Index,No cancellation fees,T1,U1
510558.0,9.0,9.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,473.89,0.0,473.89,359.89,114.0,206.0,9.0,0.1111111111111111,1.0,473.89,473.89,0.0292501947730295,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.2222222222222222,0.0,0.7777777777777778,0.4759130243409435,0.0,9.0,1.1277777777777778,0.0,0.0,0.3428363678293383,0.0,0.43326957162895724,0.25630175258640536,0.41635594355569083,0.2563017525864053,0.5816161950577808,0.47031564263982223,0.2057114070139284,1430.0,3119.0,155.0,1386.0,5304.0,FCB_Index,Free checked bag,T1,U4
510570.0,9.0,9.0,4.0,5.0,0.0,4.0,2.0,4.0,0.0,2.0,5.0,2.0,1.0,5.0,22.0,22.0,25.0,5209.040000000001,0.0,5209.040000000001,853.04,4356.0,206.0,10.0,0.4444444444444444,1.25,1041.8080000000002,208.36160000000004,0.1878448325377542,0.5,1.25,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.4444444444444444,0.75,0.5555555555555556,-0.1464238641769481,0.25,12.555555555555555,1.5481481481481485,0.0,0.0,0.5442568048114573,0.25,0.2669035148925365,0.3365110526990811,0.5064843507556055,0.5865110526990811,0.4929478770883105,0.49764387459932924,0.37183199780249726,878.0,562.5,345.0,1044.0,3173.0,FCB_Index,Free checked bag,T2,U4
510571.0,7.0,7.0,3.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,4.0,19.0,19.0,25.0,6384.0,420.0,5964.0,0.0,5964.0,206.0,10.0,0.4285714285714285,1.3333333333333333,1491.0,238.56,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.6666666666666666,0.5714285714285714,-0.8674470136011815,0.6666666666666666,10.285714285714286,1.280952380952381,0.0,0.0,0.47614614579171427,0.0,0.5012068178931017,0.0,0.4816411103965942,0.0,0.0,0.45983097240429144,0.36926726191088866,1125.5,5466.0,5464.5,1551.0,3203.0,FHM_Index,Free hotel meal,T3,U1
510575.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.375,1.1666666666666667,0.0,0.0,0.10230614487475259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19448086033378295,5669.5,5466.0,5464.5,5737.0,5448.5,EDC_Index,Exclusive discounts,T5,U3
510580.0,8.0,8.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,3.0,9.0,9.0,9.0,2188.28,0.0,2188.28,787.28,1401.0,206.0,8.333333333333334,0.375,1.0,729.4266666666666,243.1422222222222,0.1850632918609339,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.375,0.3333333333333333,0.625,0.3677020114792055,0.0,11.25,1.3916666666666666,0.0,0.0,0.47442957711732175,0.0,0.20132330534895868,0.17296841925307202,0.19346420853689594,0.172968419253072,0.30643461056259186,0.3137546187176924,0.24601483820352496,4696.5,4320.5,2080.5,3516.5,4839.0,FCB_Index,Free checked bag,T1,U4
510582.0,8.0,8.0,2.0,6.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,11.0,11.0,11.0,2778.15,129.5,2648.65,33.15,2615.5,206.0,7.5,0.25,1.0,1324.325,240.78636363636363,0.1886550064123998,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.75,-0.0925851668333785,0.5,17.0,2.10625,0.0,0.0,0.4938260999565373,0.0,0.4030829955231892,0.08963508591973869,0.3873477666602314,0.08963508591973868,0.29230101095894745,0.3076113926296423,0.5127264301939073,1639.0,4761.0,2531.5,3912.0,1402.0,EDC_Index,Exclusive discounts,T5,U1
510585.0,8.0,8.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,13.0,13.0,13.0,5376.719999999999,0.0,5376.719999999999,2269.72,3107.0,206.0,225.0,0.125,2.0,2688.36,413.5938461538461,0.3764990882159681,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.5,0.0,0.0,0.125,0.0,0.875,0.0,0.0,12.5,1.5541666666666667,1.0,0.0,0.6993953185733478,0.25,0.520311500694362,0.5000000000000001,0.75,0.75,0.4297717280329445,0.06520821417875851,0.458632213090337,84.0,132.5,700.5,5215.5,2024.0,FHM_Index,Free hotel meal,T1,U5
510586.0,8.0,8.0,5.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,2.0,6.0,19.0,19.0,20.0,5183.679999999999,0.0,5183.679999999999,3420.6800000000003,1763.0,206.0,9.2,0.625,1.2,863.9466666666666,259.184,0.1969236222236634,1.0,1.2,0.2,0.0,0.0,0.0,0.8,0.0,1.2,0.2,1.0,0.2,0.0,0.625,0.0,0.375,0.1447122990827891,0.0,19.0,2.35625,0.0,0.0,0.5758680114197328,0.25,0.3357002121184499,0.3063124898154234,0.5725954180048431,0.5563124898154234,0.338502543143823,0.32604107089379253,0.12644889892568192,491.0,728.0,1765.5,3292.0,5895.0,FHM_Index,Free hotel meal,T1,U4
510610.0,8.0,8.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,6.0,1327.74,120.6,1207.14,523.74,683.4,206.0,8.0,0.125,1.0,1207.14,201.19000000000003,0.2009747168260002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.875,-0.3745061973133852,1.0,10.5,1.3020833333333333,0.0,0.0,0.45324857106340016,0.0,0.2598324047308365,0.422968419253072,0.24968927688902418,0.42296841925307194,0.29230101095894745,0.06520821417875851,0.4255010012103417,3433.0,1422.0,2531.5,5215.5,2439.0,FHN_Index,Free hotel night,T1,U1
510618.0,8.0,8.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,9.0,9.0,9.0,2166.78,17.8,2148.98,549.78,1599.2,206.0,10.666666666666666,0.375,1.0,716.3266666666667,238.7755555555556,0.1272926498965012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333,0.625,0.3546978684436996,0.6666666666666666,15.125,1.8770833333333328,0.0,0.0,0.44180756701915624,0.0,0.2598324047308365,0.25630175258640536,0.24968927688902418,0.2563017525864053,0.10222492030326229,0.3137546187176924,0.5190403849343641,3433.0,3119.0,4707.5,3516.5,1326.0,EDC_Index,Exclusive discounts,T3,U4
510676.0,8.0,8.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,1224.12,0.0,1224.12,976.12,248.0,205.0,10.0,0.375,1.3333333333333333,306.03000000000003,244.824,0.2296040531386218,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.625,0.6321793442866473,0.0,15.625,1.9604166666666667,0.0,0.0,0.494212754224507,0.0,0.29077835651529044,0.17506900344854048,0.2794271855679176,0.17506900344854046,0.37549978293573977,0.3137546187176924,0.34448415389225867,2391.0,4163.5,1391.5,3516.5,3581.0,FCB_Index,Free checked bag,T3,U3
510686.0,8.0,8.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,1.0,6.0,4.0,0.0,6.0,8.0,8.0,16.0,7871.45,521.604,7349.846,2374.846,4975.0,205.0,7.333333333333333,0.375,2.0,1224.974333333333,459.365375,0.2821928922445454,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,0.625,-1.0842502201195234,0.3333333333333333,20.0,2.470833333333333,0.0,0.0,0.686204845443726,0.25,0.28836523441436357,0.25000000000000006,0.5271082649812051,0.5,0.2950466874718665,0.3137546187176924,0.2727416036960491,782.5,1051.5,2322.0,3516.5,4497.0,FHM_Index,Free hotel meal,T5,U1
510694.0,9.0,9.0,4.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,6.0,6.0,6.0,2638.71,56.4,2582.31,1908.71,673.6,205.0,8.333333333333334,0.3333333333333333,1.0,860.77,430.385,0.1012691602154447,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,0.25,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.2192548689688974,0.3333333333333333,32.44444444444444,4.018518518518518,0.0,0.0,0.4639877730261014,0.0,0.3664845430300533,0.3039044479745595,0.3521780150361612,0.30390444797455946,0.5224310087360983,0.6478143335415956,0.5006071522789778,1796.5,2365.5,253.5,347.0,1539.0,FCB_Index,Free checked bag,T3,U4
510700.0,9.0,9.0,4.0,5.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,11.0,11.0,21.0,6216.43,13.43,6203.0,169.0,6034.0,205.0,8.333333333333334,0.3333333333333333,1.3333333333333333,1550.75,295.3809523809524,0.0766521673806904,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.4444444444444444,0.3333333333333333,0.5555555555555556,-0.563558194082471,0.6666666666666666,25.77777777777778,3.187037037037037,0.0,0.0,0.5180237881150173,0.0,0.32776965099498095,0.25630175258640536,0.3149744437299275,0.2563017525864053,0.2014640137464105,0.6478143335415956,0.49568574719690506,2107.0,3119.0,3947.0,347.0,1593.0,NCF_Index,No cancellation fees,T3,U1
510707.0,8.0,8.0,2.0,6.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1069.77,0.0,1069.77,369.77,700.0,205.0,8.5,0.25,1.5,356.59,267.4425,0.2668692726541191,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,1.0,0.0,0.0,0.25,0.5,0.75,0.4602322963578179,0.0,13.0,1.6333333333333333,0.0,0.0,0.5066030982918682,0.0,0.3468743337962414,0.6304242442270317,0.3333333333333333,0.6304242442270316,0.43908974042376026,0.3076113926296423,0.3785415909175841,1958.0,397.0,623.0,3912.0,3086.0,FHN_Index,Free hotel night,T5,U3
510719.0,9.0,9.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,20.0,1940.0,0.0,1940.0,0.0,1940.0,205.0,3.0,0.1111111111111111,1.0,1940.0,97.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.8888888888888888,-0.8293874208831837,0.0,12.11111111111111,1.501851851851852,0.0,0.0,0.3868436844359246,0.0,0.2598324047308365,0.0,0.24968927688902418,0.0,0.0,0.4123527855920359,0.3684153374507456,3433.0,5466.0,5464.5,2695.0,3215.0,NCF_Index,No cancellation fees,T5,U1
